x,y,z,color,target,time,
-0.145108,-0.06094,-0.93483,41,1,0.11, 
-0.146729,-0.0617384,-0.933728,41,1,0.111, 
-0.146729,-0.0617384,-0.933728,41,1,0.112, 
-0.148306,-0.0617384,-0.933789,41,1,0.113, 
-0.149883,-0.0617384,-0.93385,41,1,0.114, 
-0.151505,-0.0625374,-0.932751,41,1,0.115, 
-0.153083,-0.0625374,-0.932814,41,1,0.116, 
-0.153083,-0.0625374,-0.932814,41,1,0.117, 
-0.15466,-0.0625374,-0.932877,41,1,0.118, 
-0.156285,-0.0633367,-0.93178,41,1,0.119, 
-0.157862,-0.0633367,-0.931845,41,1,0.12, 
-0.157862,-0.0633367,-0.931845,41,1,0.121, 
-0.15944,-0.0633367,-0.93191,41,1,0.122, 
-0.15944,-0.0633367,-0.93191,41,1,0.123, 
-0.161066,-0.0641366,-0.930816,41,1,0.124, 
-0.162645,-0.0641366,-0.930882,41,1,0.125, 
-0.164223,-0.0641366,-0.93095,41,1,0.126, 
-0.164223,-0.0641366,-0.93095,41,1,0.127, 
-0.165801,-0.0641366,-0.931018,41,1,0.128, 
-0.167379,-0.0641366,-0.931086,41,1,0.129, 
-0.169008,-0.0649369,-0.929995,41,1,0.13, 
-0.170586,-0.0649369,-0.930065,41,1,0.131, 
-0.172165,-0.0649369,-0.930136,41,1,0.132, 
-0.173743,-0.0649369,-0.930207,41,1,0.133, 
-0.175322,-0.0649369,-0.930279,41,1,0.134, 
-0.176953,-0.0657377,-0.929192,41,1,0.135, 
-0.178532,-0.0657377,-0.929265,41,1,0.136, 
-0.178532,-0.0657377,-0.929265,41,1,0.137, 
-0.180111,-0.0657377,-0.929338,41,1,0.138, 
-0.18169,-0.0657377,-0.929413,41,1,0.139, 
-0.183268,-0.0657377,-0.929488,41,1,0.14, 
-0.184847,-0.0657377,-0.929564,41,1,0.141, 
-0.186426,-0.0657377,-0.92964,41,1,0.142, 
-0.188061,-0.066539,-0.928558,41,1,0.143, 
-0.191219,-0.066539,-0.928714,41,1,0.144, 
-0.191219,-0.066539,-0.928714,41,1,0.145, 
-0.194377,-0.066539,-0.928873,41,1,0.146, 
-0.195956,-0.066539,-0.928953,41,1,0.147, 
-0.197535,-0.066539,-0.929034,41,1,0.148, 
-0.199174,-0.0673407,-0.927957,41,1,0.149, 
-0.200753,-0.0673407,-0.928039,41,1,0.15, 
-0.202333,-0.0673407,-0.928122,41,1,0.151, 
-0.203912,-0.0673407,-0.928205,41,1,0.152, 
-0.205491,-0.0673407,-0.92829,41,1,0.153, 
-0.20707,-0.0673407,-0.928374,41,1,0.154, 
-0.20707,-0.0673407,-0.928374,41,1,0.155, 
-0.208649,-0.0673407,-0.92846,41,1,0.156, 
-0.210229,-0.0673407,-0.928546,41,1,0.157, 
-0.211871,-0.0681429,-0.927475,41,1,0.158, 
-0.213451,-0.0681429,-0.927562,41,1,0.159, 
-0.21503,-0.0681429,-0.927651,41,1,0.16, 
-0.21661,-0.0681429,-0.927739,41,1,0.161, 
-0.218189,-0.0681429,-0.927829,41,1,0.162, 
-0.219769,-0.0681429,-0.927919,41,1,0.163, 
-0.221348,-0.0681429,-0.928009,41,1,0.164, 
-0.222994,-0.0689456,-0.926943,41,1,0.165, 
-0.224574,-0.0689456,-0.927035,41,1,0.166, 
-0.226154,-0.0689456,-0.927128,41,1,0.167, 
-0.227734,-0.0689456,-0.927221,41,1,0.168, 
-0.229313,-0.0689456,-0.927315,41,1,0.169, 
-0.230893,-0.0689456,-0.92741,41,1,0.17, 
-0.232472,-0.0689456,-0.927505,41,1,0.171, 
-0.234122,-0.0697488,-0.926444,41,1,0.172, 
-0.235702,-0.0697488,-0.926541,41,1,0.173, 
-0.237282,-0.0697488,-0.926638,41,1,0.174, 
-0.238862,-0.0697488,-0.926736,41,1,0.175, 
-0.240442,-0.0697488,-0.926835,41,1,0.176, 
-0.240442,-0.0697488,-0.926835,41,1,0.177, 
-0.242094,-0.0705524,-0.925777,41,1,0.178, 
-0.245255,-0.0705524,-0.925978,41,1,0.179, 
-0.246835,-0.0705524,-0.926079,41,1,0.18, 
-0.248566,-0.07059,-0.923846,41,1,0.181, 
-0.250147,-0.07059,-0.923949,41,1,0.182, 
-0.251728,-0.07059,-0.924052,41,1,0.183, 
-0.253309,-0.07059,-0.924156,41,1,0.184, 
-0.254966,-0.0713946,-0.923105,41,1,0.185, 
-0.256548,-0.0713946,-0.92321,41,1,0.186, 
-0.258129,-0.0713946,-0.923316,41,1,0.187, 
-0.25971,-0.0713946,-0.923422,41,1,0.188, 
-0.26137,-0.0721997,-0.922374,41,1,0.189, 
-0.262951,-0.0721997,-0.922482,41,1,0.19, 
-0.264533,-0.0721997,-0.922591,41,1,0.191, 
-0.266114,-0.0721997,-0.9227,41,1,0.192, 
-0.267776,-0.0730052,-0.921655,41,1,0.193, 
-0.269358,-0.0730052,-0.921765,41,1,0.194, 
-0.27094,-0.0730052,-0.921876,41,1,0.195, 
-0.272605,-0.0722382,-0.92081,41,1,0.196, 
-0.27427,-0.0730442,-0.919769,41,1,0.197, 
-0.275852,-0.0730442,-0.919882,41,1,0.198, 
-0.277435,-0.0730442,-0.919995,41,1,0.199, 
-0.279018,-0.0730442,-0.92011,41,1,0.2, 
-0.280684,-0.0738507,-0.919071,41,1,0.201, 
-0.282267,-0.0738507,-0.919187,41,1,0.202, 
-0.282267,-0.0738507,-0.919187,41,1,0.203, 
-0.28385,-0.0738507,-0.919303,41,1,0.204, 
-0.285433,-0.0738507,-0.91942,41,1,0.205, 
-0.28719,-0.0738902,-0.917208,41,1,0.206, 
-0.288773,-0.0738902,-0.917326,41,1,0.207, 
-0.290357,-0.0738902,-0.917445,41,1,0.208, 
-0.290357,-0.0738902,-0.917445,41,1,0.209, 
-0.292028,-0.0746976,-0.916412,41,1,0.21, 
-0.293612,-0.0746976,-0.916533,41,1,0.211, 
-0.293612,-0.0746976,-0.916533,41,1,0.212, 
-0.29678,-0.0746976,-0.916775,41,1,0.213, 
-0.29678,-0.0746976,-0.916775,41,1,0.214, 
-0.298453,-0.0755055,-0.915746,41,1,0.215, 
-0.300129,-0.0747375,-0.914692,41,1,0.216, 
-0.301714,-0.0747375,-0.914815,41,1,0.217, 
-0.303299,-0.0747375,-0.91494,41,1,0.218, 
-0.303299,-0.0747375,-0.91494,41,1,0.219, 
-0.304974,-0.0755459,-0.913913,41,1,0.22, 
-0.306559,-0.0755459,-0.914039,41,1,0.221, 
-0.308144,-0.0755459,-0.914165,41,1,0.222, 
-0.309729,-0.0755459,-0.914292,41,1,0.223, 
-0.309729,-0.0755459,-0.914292,41,1,0.224, 
-0.311407,-0.0763547,-0.913269,41,1,0.225, 
-0.312993,-0.0763547,-0.913397,41,1,0.226, 
-0.314578,-0.0763547,-0.913526,41,1,0.227, 
