x,y,color,target,time,
1.2248,0.000862693,10,1,457826000, 
1.2315,0.00015439,10,1,458840000, 
1.23991,0.000157854,10,1,459886000, 
1.2466,-0.000550655,10,1,460909000, 
1.25327,-0.00125915,10,1,461835000, 
1.25994,-0.00196766,10,1,462850000, 
1.26709,-0.00196501,10,1,463849000, 
1.27374,-0.00267371,10,1,464834000, 
1.28038,-0.00338242,10,1,465868000, 
1.28751,-0.00338027,10,1,466860000, 
1.29364,-0.00337888,10,1,467836000, 
1.30076,-0.00479808,10,1,468841000, 
1.30737,-0.0055069,10,1,469846000, 
1.31447,-0.00550546,10,1,470891000, 
1.31985,-0.006215,10,1,471843000, 
1.32695,-0.00621382,10,1,472873000, 
1.33352,-0.00692303,10,1,473852000, 
1.33888,-0.00763285,10,1,474842000, 
1.34596,-0.00763211,10,1,475889000, 
1.35131,-0.0083422,10,1,476885000, 
1.35786,-0.0090516,10,1,477852000, 
1.3632,-0.0097617,10,1,478828000, 
1.37025,-0.00976158,10,1,479833000, 
1.37558,-0.010472,10,1,480826000, 
1.38209,-0.0111814,10,1,481833000, 
1.38741,-0.0118918,10,1,482804000, 
1.39324,-0.0133173,10,1,483853000, 
1.39908,-0.0133193,10,1,484887000, 
1.40437,-0.0140303,10,1,485854000, 
1.41085,-0.01474,10,1,486835000, 
1.41668,-0.0147426,10,1,487887000, 
1.42196,-0.0154538,10,1,488849000, 
1.42723,-0.0161649,10,1,489824000, 
1.43132,-0.0168776,10,1,490812000, 
1.43712,-0.016881,10,1,491815000, 
1.44238,-0.0175925,10,1,492847000, 
1.44764,-0.018304,10,1,493838000, 
1.45288,-0.0190155,10,1,494848000, 
1.45695,-0.0197287,10,1,495873000, 
1.46274,-0.019733,10,1,496811000, 
1.46797,-0.0204448,10,1,497823000, 
1.47203,-0.0211585,10,1,498819000, 
1.47725,-0.0218702,10,1,499818000, 
1.4813,-0.0225841,10,1,500834000, 
1.48591,-0.0225914,10,1,501888000, 
1.49112,-0.0233035,10,1,502832000, 
1.49516,-0.0240178,10,1,503834000, 
1.4992,-0.0247322,10,1,504795000, 
1.50496,-0.0247381,10,1,505836000, 
1.50899,-0.0254528,10,1,506861000, 
1.51302,-0.0261677,10,1,507897000, 
1.51704,-0.0268826,10,1,508834000, 
1.52163,-0.0268917,10,1,509840000, 
1.5268,-0.0276044,10,1,510830000, 
1.53082,-0.0283197,10,1,511848000, 
1.53483,-0.0290352,10,1,512897000, 
1.53827,-0.0290479,10,1,513855000, 
1.54342,-0.0297609,10,1,514807000, 
1.54628,-0.0304798,10,1,515829000, 
1.55028,-0.0311959,10,1,516802000, 
1.55486,-0.0312067,10,1,517853000, 
1.55886,-0.0319231,10,1,518871000, 
1.56227,-0.0319136,10,1,519850000, 
1.56684,-0.0319246,10,1,520814000, 
1.57083,-0.0326411,10,1,521809000, 
1.57368,-0.0333611,10,1,522826000, 
1.57766,-0.0340779,10,1,523840000, 
1.58222,-0.0340896,10,1,524837000, 
1.58507,-0.0348103,10,1,525842000, 
1.58904,-0.0355275,10,1,526870000, 
1.59243,-0.0355168,10,1,527848000, 
1.59586,-0.0355326,10,1,528849000, 
1.59982,-0.03625,10,1,529849000, 
1.60378,-0.0369675,10,1,530877000, 
1.60661,-0.0376889,10,1,531843000, 
1.61117,-0.037702,10,1,532834000, 
1.61341,-0.0376943,10,1,533842000, 
1.61736,-0.038412,10,1,534846000, 
1.62078,-0.0384292,10,1,535808000, 
1.62473,-0.0391474,10,1,536762000, 
1.62755,-0.0398697,10,1,537795000, 
1.62978,-0.0398615,10,1,538828000, 
1.63432,-0.0398752,10,1,539833000, 
1.63714,-0.0405978,10,1,540837000, 
1.64107,-0.0413164,10,1,541837000, 
1.64329,-0.0413078,10,1,542886000, 
1.64721,-0.0420262,10,1,543846000, 
1.65064,-0.042045,10,1,544843000, 
1.65285,-0.0420362,10,1,545825000, 
1.65566,-0.0427593,10,1,546823000, 
1.65957,-0.043478,10,1,547839000, 
1.66178,-0.0434689,10,1,548812000, 
1.66519,-0.0434883,10,1,549824000, 
1.6691,-0.0442072,10,1,550796000, 
1.6713,-0.0441979,10,1,551866000, 
1.6741,-0.0449214,10,1,552849000, 
1.67751,-0.0449415,10,1,553848000, 
1.6797,-0.0449319,10,1,554887000, 
1.6836,-0.0456509,10,1,555831000, 
1.68578,-0.0456412,10,1,556889000, 
1.68857,-0.046365,10,1,557836000, 
1.69199,-0.0463857,10,1,558829000, 
1.69417,-0.0463757,10,1,559850000, 
1.69695,-0.0470999,10,1,560874000, 
1.69913,-0.0470898,10,1,561828000, 
1.70192,-0.047814,10,1,562833000, 
1.70409,-0.0478037,10,1,563848000, 
1.70749,-0.0478249,10,1,564830000, 
1.71027,-0.0485494,10,1,565817000, 
1.71244,-0.0485389,10,1,566810000, 
1.71522,-0.0492634,10,1,567819000, 
1.71738,-0.0492527,10,1,568839000, 
1.72015,-0.0499773,10,1,569830000, 
1.72294,-0.0492638,10,1,570822000, 
1.72571,-0.0499885,10,1,571841000, 
1.72786,-0.0499776,10,1,572826000, 
1.72955,-0.0507078,10,1,573802000, 
1.7317,-0.0506967,10,1,574810000, 
1.7351,-0.050719,10,1,575817000, 
1.73724,-0.0507079,10,1,576832000, 
1.74001,-0.0514328,10,1,577815000, 
1.74215,-0.0514215,10,1,578853000, 
1.7449,-0.0521464,10,1,579812000, 
1.74661,-0.0514384,10,1,580806000, 
1.74937,-0.0521635,10,1,581807000, 
1.7515,-0.052152,10,1,582803000, 
1.75425,-0.0528772,10,1,583769000, 
1.75532,-0.0528713,10,1,584821000, 
1.75744,-0.0528595,10,1,585838000, 
1.76019,-0.0535846,10,1,586803000, 
1.76295,-0.0528709,10,1,587813000, 
1.7657,-0.053596,10,1,588815000, 
1.76676,-0.05359,10,1,589832000, 
1.76887,-0.053578,10,1,590837000, 
1.77161,-0.0543032,10,1,591806000, 
1.77373,-0.054291,10,1,592787000, 
1.77541,-0.0550222,10,1,593890000, 
1.77752,-0.0550098,10,1,594831000, 
1.78027,-0.0542962,10,1,595842000, 
1.78195,-0.0550276,10,1,596840000, 
1.78405,-0.0550151,10,1,597841000, 
1.78615,-0.0550027,10,1,598847000, 
1.78848,-0.0550327,10,1,599799000, 
1.79057,-0.0550203,10,1,600808000, 
1.79267,-0.0550078,10,1,601817000, 
1.79539,-0.0557328,10,1,602879000, 
1.79644,-0.0557265,10,1,603805000, 
1.79917,-0.0550127,10,1,604819000, 
1.80022,-0.0550064,10,1,605850000, 
1.80294,-0.0557314,10,1,606894000, 
1.80502,-0.0557187,10,1,607886000, 
1.80606,-0.0557123,10,1,608834000, 
1.80879,-0.0549986,10,1,609763000, 
1.81046,-0.0557298,10,1,610862000, 
1.81254,-0.055717,10,1,611796000, 
1.81461,-0.0557042,10,1,612804000, 
1.81564,-0.0556978,10,1,613801000, 
1.81837,-0.0549842,10,1,614820000, 
1.82004,-0.0557152,10,1,615868000, 
1.8221,-0.0557023,10,1,616837000, 
1.82314,-0.0556959,10,1,617869000, 
1.82482,-0.0549885,10,1,618829000, 
1.82688,-0.0549758,10,1,619805000, 
1.82791,-0.0549694,10,1,620806000, 
1.82997,-0.0549567,10,1,621845000, 
1.83165,-0.0542493,10,1,622849000, 
1.83332,-0.0549799,10,1,623862000, 
1.83537,-0.0549671,10,1,624896000, 
1.8364,-0.0549607,10,1,625808000, 
1.83742,-0.0549543,10,1,626786000, 
1.83844,-0.054948,10,1,627797000, 
1.84115,-0.0542343,10,1,628791000, 
1.84217,-0.054228,10,1,629817000, 
1.84319,-0.0542216,10,1,630864000, 
1.84421,-0.0542153,10,1,631871000, 
1.84523,-0.054209,10,1,632810000, 
1.84727,-0.0541963,10,1,633794000, 
1.84895,-0.0534891,10,1,634864000, 
1.84996,-0.0534828,10,1,635811000, 
1.85098,-0.0534765,10,1,636850000, 
1.85199,-0.0534703,10,1,637857000, 
1.85301,-0.053464,10,1,638798000, 
1.85469,-0.0527568,10,1,639840000, 
1.8557,-0.0527506,10,1,640865000, 
1.85671,-0.0527444,10,1,641809000, 
1.85671,-0.0527444,10,1,642809000, 
1.85772,-0.0527382,10,1,643820000, 
1.85874,-0.052732,10,1,644816000, 
1.86041,-0.0520247,10,1,645872000, 
1.86142,-0.0520186,10,1,646814000, 
1.86243,-0.0520124,10,1,647812000, 
1.86344,-0.0520063,10,1,648837000, 
1.86344,-0.0520063,10,1,649815000, 
1.86445,-0.0520001,10,1,650816000, 
1.86546,-0.051994,10,1,651827000, 
1.86646,-0.0519879,10,1,652829000, 
1.86713,-0.0512868,10,1,653867000, 
1.86814,-0.0512807,10,1,654807000, 
1.86914,-0.0512746,10,1,655812000, 
1.86914,-0.0512746,10,1,656861000, 
1.87015,-0.0512686,10,1,657866000, 
1.87015,-0.0512686,10,1,658825000, 
1.87216,-0.0512564,10,1,659769000, 
1.87216,-0.0512564,10,1,660821000, 
1.87282,-0.0505552,10,1,661813000, 
1.87383,-0.0505492,10,1,662875000, 
1.87383,-0.0505492,10,1,663865000, 
1.87483,-0.0505432,10,1,664827000, 
1.87483,-0.0505432,10,1,665824000, 
1.8765,-0.0498357,10,1,666800000, 
1.8765,-0.0498357,10,1,667886000, 
1.8775,-0.0498298,10,1,668844000, 
1.8775,-0.0498298,10,1,669790000, 
1.8785,-0.0498239,10,1,670874000, 
1.8785,-0.0498239,10,1,671829000, 
1.88017,-0.0491162,10,1,672870000, 
1.88017,-0.0491162,10,1,673799000, 
1.87951,-0.0483829,10,1,674813000, 
1.88051,-0.0483772,10,1,675825000, 
1.88051,-0.0483772,10,1,676824000, 
1.88151,-0.0483714,10,1,677824000, 
1.88151,-0.0483714,10,1,678833000, 
1.88218,-0.0476693,10,1,679874000, 
1.88318,-0.0476636,10,1,680800000, 
1.88318,-0.0476636,10,1,681817000, 
1.88318,-0.0476636,10,1,682828000, 
1.88418,-0.0476579,10,1,683799000, 
1.88419,-0.0462231,10,1,684846000, 
1.88419,-0.0462231,10,1,685834000, 
1.88518,-0.0462175,10,1,686879000, 
1.88518,-0.0462175,10,1,687838000, 
1.88585,-0.0455147,10,1,688806000, 
1.88685,-0.0455093,10,1,689794000, 
1.88685,-0.0455093,10,1,690804000, 
1.88685,-0.0455093,10,1,691840000, 
1.88786,-0.0440689,10,1,692842000, 
1.88786,-0.0440689,10,1,693894000, 
1.88885,-0.0440637,10,1,694824000, 
1.88885,-0.0440637,10,1,695916000, 
1.88952,-0.04336,10,1,696824000, 
1.89052,-0.0433548,10,1,697808000, 
1.89052,-0.0433548,10,1,698823000, 
1.89085,-0.0426187,10,1,699826000, 
1.89085,-0.0426187,10,1,700804000, 
1.89152,-0.0419147,10,1,701843000, 
1.89251,-0.0419097,10,1,702798000, 
1.89318,-0.0412053,10,1,703787000, 
1.89418,-0.0412004,10,1,704840000, 
1.89352,-0.0404701,10,1,705778000, 
1.89451,-0.0404652,10,1,706812000, 
1.89518,-0.0397605,10,1,707842000, 
1.89518,-0.0397605,10,1,708895000, 
1.89617,-0.0397558,10,1,709839000, 
1.89617,-0.0397558,10,1,710840000, 
1.89717,-0.0383164,10,1,711824000, 
1.89717,-0.0383164,10,1,712839000, 
1.89816,-0.0383118,10,1,713872000, 
1.89816,-0.0383118,10,1,714879000, 
1.89982,-0.0376018,10,1,715875000, 
1.90081,-0.0375972,10,1,716865000, 
1.90081,-0.0375972,10,1,717849000, 
1.90247,-0.0368869,10,1,718839000, 
1.90181,-0.0361583,10,1,719844000, 
1.90279,-0.0361539,10,1,720861000, 
1.90279,-0.0361539,10,1,721877000, 
1.90378,-0.0361496,10,1,722916000, 
1.90445,-0.0354435,10,1,723828000, 
1.90544,-0.0354392,10,1,724832000, 
1.90642,-0.0354349,10,1,725781000, 
1.90642,-0.0354349,10,1,726768000, 
1.90741,-0.0354307,10,1,727849000, 
1.90808,-0.0347243,10,1,728814000, 
1.90907,-0.0347201,10,1,729846000, 
1.91005,-0.0347159,10,1,730852000, 
1.91005,-0.0347159,10,1,731923000, 
1.91103,-0.0347117,10,1,732846000, 
1.91135,-0.0339801,10,1,733847000, 
1.91202,-0.0332736,10,1,734824000, 
1.913,-0.0332696,10,1,735858000, 
1.913,-0.0332696,10,1,736892000, 
1.91399,-0.0332655,10,1,737889000, 
1.91497,-0.0332615,10,1,738807000, 
1.91497,-0.0332615,10,1,739823000, 
1.91662,-0.0325508,10,1,740791000, 
1.91662,-0.0325508,10,1,741842000, 
1.9176,-0.0325468,10,1,742864000, 
1.91858,-0.0325429,10,1,743842000, 
1.91858,-0.0325429,10,1,744859000, 
1.91956,-0.0325389,10,1,745853000, 
1.92053,-0.032535,10,1,746849000, 
1.92053,-0.032535,10,1,747808000, 
1.92151,-0.032531,10,1,748894000, 
1.92248,-0.0325271,10,1,749920000, 
1.92248,-0.0325271,10,1,750866000, 
1.92346,-0.0325231,10,1,751930000, 
1.92443,-0.0325191,10,1,752838000, 
1.92443,-0.0325191,10,1,753853000, 
1.92541,-0.0325152,10,1,754894000, 
1.92638,-0.0325112,10,1,755851000, 
1.92638,-0.0325112,10,1,756867000, 
1.92735,-0.0325072,10,1,757890000, 
1.92832,-0.0325033,10,1,758858000, 
1.92832,-0.0325033,10,1,759849000, 
1.92929,-0.0324993,10,1,760796000, 
1.92929,-0.0324993,10,1,761847000, 
1.93026,-0.0324953,10,1,762862000, 
1.93123,-0.0324913,10,1,763854000, 
1.93123,-0.0324913,10,1,764838000, 
1.9322,-0.0324874,10,1,765837000, 
1.93317,-0.0324834,10,1,766874000, 
1.93317,-0.0324834,10,1,767866000, 
1.93414,-0.0324794,10,1,768899000, 
1.9351,-0.0324754,10,1,769886000, 
1.9351,-0.0324754,10,1,770951000, 
1.93607,-0.0324714,10,1,771813000, 
1.93703,-0.0324675,10,1,772799000, 
1.93703,-0.0324675,10,1,773816000, 
1.938,-0.0324635,10,1,774860000, 
1.93896,-0.0324595,10,1,775852000, 
1.93896,-0.0324595,10,1,776861000, 
1.93992,-0.0324555,10,1,777846000, 
1.94088,-0.0324515,10,1,778864000, 
1.94088,-0.0324515,10,1,779873000, 
1.94185,-0.0324475,10,1,780891000, 
1.94281,-0.0324435,10,1,781908000, 
1.94281,-0.0324435,10,1,782864000, 
1.94377,-0.0324395,10,1,783857000, 
1.94377,-0.0324395,10,1,784904000, 
1.94473,-0.0324355,10,1,785924000, 
1.94568,-0.0324315,10,1,786951000, 
1.94568,-0.0324315,10,1,787889000, 
1.94664,-0.0324275,10,1,788923000, 
1.9476,-0.0324235,10,1,789861000, 
1.9476,-0.0324235,10,1,790830000, 
1.94855,-0.0324195,10,1,791875000, 
1.94951,-0.0324155,10,1,792902000, 
1.94951,-0.0324155,10,1,793895000, 
1.95047,-0.0324115,10,1,794929000, 
1.95047,-0.0324115,10,1,795862000, 
1.95142,-0.0324075,10,1,796851000, 
1.95142,-0.0324075,10,1,797942000, 
1.95237,-0.0324035,10,1,798899000, 
1.95333,-0.0323995,10,1,799858000, 
1.95333,-0.0323995,10,1,800901000, 
1.95496,-0.033119,10,1,801879000, 
1.95496,-0.033119,10,1,802910000, 
1.95591,-0.0331149,10,1,803879000, 
1.95591,-0.0331149,10,1,804905000, 
1.95686,-0.0331108,10,1,805904000, 
1.95686,-0.0331108,10,1,806943000, 
1.95781,-0.0331067,10,1,807914000, 
1.95781,-0.0331067,10,1,808946000, 
1.95876,-0.0331026,10,1,809912000, 
1.95876,-0.0331026,10,1,810950000, 
1.95971,-0.0330985,10,1,811969000, 
1.95971,-0.0330985,10,1,812950000, 
1.96065,-0.0330943,10,1,813910000, 
1.96065,-0.0330943,10,1,814747000, 
1.9616,-0.0330902,10,1,815925000, 
1.9616,-0.0330902,10,1,816900000, 
1.96255,-0.0330861,10,1,817983000, 
1.96255,-0.0330861,10,1,818853000, 
1.96349,-0.033082,10,1,819852000, 
1.96349,-0.033082,10,1,820855000, 
1.96444,-0.0330779,10,1,821855000, 
1.96444,-0.0330779,10,1,822917000, 
1.96538,-0.0330738,10,1,823966000, 
1.96538,-0.0330738,10,1,824925000, 
1.96538,-0.0330738,10,1,825957000, 
1.96633,-0.0330697,10,1,826997000, 
1.96633,-0.0330697,10,1,827986000, 
1.96727,-0.0330655,10,1,828942000, 
1.96727,-0.0330655,10,1,829959000, 
1.96727,-0.0330655,10,1,830864000, 
1.96821,-0.0330614,10,1,831874000, 
1.96821,-0.0330614,10,1,832874000, 
1.96915,-0.0330573,10,1,833868000, 
1.96915,-0.0330573,10,1,834940000, 
1.96915,-0.0330573,10,1,835964000, 
1.97009,-0.0330532,10,1,836880000, 
1.97009,-0.0330532,10,1,837895000, 
1.97009,-0.0330532,10,1,838885000, 
1.97103,-0.033049,10,1,839936000, 
1.97103,-0.033049,10,1,840940000, 
1.97103,-0.033049,10,1,841961000, 
1.97197,-0.0330449,10,1,842978000, 
1.97197,-0.0330449,10,1,843893000, 
1.97197,-0.0330449,10,1,845005000, 
1.97197,-0.0330449,10,1,845990000, 
1.97291,-0.0330408,10,1,847061000, 
1.9736,-0.0323386,10,1,848085000, 
1.9736,-0.0323386,10,1,848946000, 
1.9736,-0.0323386,10,1,849936000, 
1.9736,-0.0323386,10,1,850957000, 
1.97454,-0.0323345,10,1,852009000, 
1.97454,-0.0323345,10,1,852945000, 
1.97454,-0.0323345,10,1,853968000, 
1.97454,-0.0323345,10,1,855017000, 
1.97454,-0.0323345,10,1,856001000, 
1.97548,-0.0323305,10,1,856934000, 
1.97548,-0.0323305,10,1,857970000, 
1.97548,-0.0323305,10,1,858933000, 
1.97548,-0.0323305,10,1,859953000, 
1.97548,-0.0323305,10,1,861001000, 
1.97548,-0.0323305,10,1,862021000, 
1.97548,-0.0323305,10,1,863010000, 
1.9748,-0.0316089,10,1,863945000, 
1.9748,-0.0316089,10,1,864947000, 
1.9748,-0.0316089,10,1,865951000, 
1.9748,-0.0316089,10,1,866967000, 
1.9748,-0.0316089,10,1,868022000, 
1.9748,-0.0316089,10,1,869027000, 
1.9748,-0.0316089,10,1,869948000, 
1.9748,-0.0316089,10,1,871006000, 
1.9748,-0.0316089,10,1,871985000, 
1.9748,-0.0316089,10,1,873015000, 
1.9748,-0.0316089,10,1,873938000, 
1.97411,-0.0308878,10,1,874972000, 
1.97411,-0.0308878,10,1,875978000, 
1.97411,-0.0308878,10,1,876963000, 
1.97411,-0.0308878,10,1,877987000, 
1.97411,-0.0308878,10,1,878962000, 
1.97411,-0.0308878,10,1,879952000, 
1.97343,-0.0301672,10,1,880960000, 
1.97343,-0.0301672,10,1,881980000, 
1.97343,-0.0301672,10,1,882975000, 
1.97343,-0.0301672,10,1,883996000, 
1.97343,-0.0301672,10,1,885039000, 
1.97275,-0.0294471,10,1,886023000, 
1.97275,-0.0294471,10,1,887050000, 
1.97275,-0.0294471,10,1,887985000, 
1.97275,-0.0294471,10,1,889057000, 
1.97275,-0.0294471,10,1,889985000, 
1.97275,-0.0294471,10,1,890972000, 
1.97206,-0.0287276,10,1,891977000, 
1.97275,-0.028025,10,1,893073000, 
1.97275,-0.028025,10,1,894048000, 
1.97275,-0.028025,10,1,894999000, 
1.97207,-0.0273059,10,1,896023000, 
1.97207,-0.0273059,10,1,896997000, 
1.97207,-0.0273059,10,1,898087000, 
1.97207,-0.0273059,10,1,899007000, 
1.97139,-0.0265873,10,1,900069000, 
1.97139,-0.0265873,10,1,901150000, 
1.97207,-0.0258842,10,1,902025000, 
1.97207,-0.0258842,10,1,903001000, 
1.97139,-0.0251661,10,1,904096000, 
1.97139,-0.0251661,10,1,905027000, 
1.97139,-0.0251661,10,1,906113000, 
1.97139,-0.0251661,10,1,907101000, 
1.9714,-0.0237449,10,1,908098000, 
1.9714,-0.0237449,10,1,909101000, 
1.9714,-0.0237449,10,1,910074000, 
1.9714,-0.0237449,10,1,911192000, 
1.97071,-0.0230278,10,1,912113000, 
1.97071,-0.0230278,10,1,913048000, 
1.97071,-0.0230278,10,1,914046000, 
1.9714,-0.0223237,10,1,915075000, 
1.97072,-0.0216071,10,1,916082000, 
1.97072,-0.0216071,10,1,917070000, 
1.97072,-0.0216071,10,1,918110000, 
1.97072,-0.0216071,10,1,919121000, 
1.97003,-0.0208909,10,1,920036000, 
1.97003,-0.0208909,10,1,921114000, 
1.97003,-0.0208909,10,1,922054000, 
1.97003,-0.0208909,10,1,923044000, 
1.97003,-0.0194707,10,1,924047000, 
1.97003,-0.0194707,10,1,925054000, 
1.97003,-0.0194707,10,1,926092000, 
1.97003,-0.0194707,10,1,927078000, 
1.96935,-0.0187555,10,1,928115000, 
1.96935,-0.0187555,10,1,929157000, 
1.96935,-0.0187555,10,1,930146000, 
1.96866,-0.0180409,10,1,931098000, 
1.96866,-0.0180409,10,1,932068000, 
1.96866,-0.0180409,10,1,933084000, 
1.96866,-0.0180409,10,1,934088000, 
1.96798,-0.0173267,10,1,935125000, 
1.96798,-0.0173267,10,1,936141000, 
1.96798,-0.0173267,10,1,937158000, 
1.96867,-0.0166216,10,1,938080000, 
1.96798,-0.0159079,10,1,939071000, 
1.96798,-0.0159079,10,1,940110000, 
1.96798,-0.0159079,10,1,941083000, 
1.96798,-0.0159079,10,1,942195000, 
1.96636,-0.0151967,10,1,943173000, 
1.96636,-0.0151967,10,1,944097000, 
1.96636,-0.0151967,10,1,945088000, 
1.96568,-0.0144839,10,1,946111000, 
1.96568,-0.0144839,10,1,947113000, 
1.96568,-0.0144839,10,1,948145000, 
1.96568,-0.0144839,10,1,949110000, 
1.96499,-0.0137716,10,1,950105000, 
1.96499,-0.0137716,10,1,951133000, 
1.96499,-0.0137716,10,1,952162000, 
1.96568,-0.013066,10,1,953161000, 
1.96406,-0.0123557,10,1,954101000, 
1.96406,-0.0123557,10,1,955139000, 
1.96406,-0.0123557,10,1,956157000, 
1.96406,-0.0123557,10,1,957182000, 
1.96337,-0.0116443,10,1,958213000, 
1.96337,-0.0116443,10,1,959183000, 
1.96337,-0.0116443,10,1,960186000, 
1.96337,-0.0116443,10,1,961117000, 
1.96337,-0.0116443,10,1,962128000, 
1.96269,-0.0109334,10,1,963132000, 
1.96175,-0.0109348,10,1,964187000, 
1.96175,-0.0109348,10,1,965137000, 
1.96175,-0.0109348,10,1,966168000, 
1.96175,-0.0109348,10,1,967136000, 
1.96107,-0.0102243,10,1,968220000, 
1.96107,-0.0102243,10,1,969182000, 
1.96107,-0.0102243,10,1,970134000, 
1.96013,-0.0102256,10,1,971184000, 
1.96013,-0.0102256,10,1,972219000, 
1.96013,-0.0102256,10,1,973174000, 
1.95945,-0.00951551,10,1,974147000, 
1.95945,-0.00951551,10,1,975198000, 
1.95945,-0.00951551,10,1,976127000, 
1.95945,-0.00951551,10,1,977182000, 
1.95945,-0.00951551,10,1,978162000, 
1.95851,-0.00951669,10,1,979173000, 
1.95783,-0.008807,10,1,980163000, 
1.95783,-0.008807,10,1,981169000, 
1.95783,-0.008807,10,1,982170000, 
1.95783,-0.008807,10,1,983173000, 
1.95783,-0.008807,10,1,984188000, 
1.95783,-0.008807,10,1,985283000, 
1.9562,-0.00809881,10,1,986240000, 
1.9562,-0.00809881,10,1,987195000, 
1.9562,-0.00809881,10,1,988181000, 
1.9562,-0.00809881,10,1,989201000, 
1.9562,-0.00809881,10,1,990182000, 
1.9562,-0.00809881,10,1,991171000, 
1.95552,-0.00739007,10,1,992231000, 
1.95458,-0.00739099,10,1,993203000, 
1.95458,-0.00739099,10,1,994184000, 
1.95458,-0.00739099,10,1,995203000, 
1.95458,-0.00739099,10,1,996213000, 
1.95458,-0.00739099,10,1,997174000, 
1.95458,-0.00739099,10,1,998216000, 
1.95365,-0.0073919,10,1,999224000, 
1.95365,-0.0073919,10,1,1000230000, 
1.95365,-0.0073919,10,1,1001190000, 
1.95296,-0.00668345,10,1,1002210000, 
1.95296,-0.00668345,10,1,1003130000, 
1.95296,-0.00668345,10,1,1004250000, 
1.95296,-0.00668345,10,1,1005230000, 
1.95202,-0.00668428,10,1,1006150000, 
1.95202,-0.00668428,10,1,1007210000, 
1.95271,-0.00597744,10,1,1008250000, 
1.95271,-0.00597744,10,1,1009150000, 
1.95271,-0.00597744,10,1,1010200000, 
1.95202,-0.00526939,10,1,1011240000, 
1.95108,-0.00527004,10,1,1012240000, 
1.95108,-0.00527004,10,1,1013230000, 
1.95108,-0.00527004,10,1,1014240000, 
1.95108,-0.00527004,10,1,1015180000, 
1.95108,-0.00527004,10,1,1016210000, 
1.95108,-0.00527004,10,1,1017180000, 
1.95108,-0.00527004,10,1,1018160000, 
1.95108,-0.00527004,10,1,1019160000, 
1.95014,-0.0052707,10,1,1020160000, 
1.95014,-0.0052707,10,1,1021160000, 
1.95014,-0.0052707,10,1,1022190000, 
1.95014,-0.0052707,10,1,1023190000, 
1.95014,-0.0052707,10,1,1024210000, 
1.95014,-0.0052707,10,1,1025180000, 
1.94946,-0.00456298,10,1,1026220000, 
1.94852,-0.00456354,10,1,1027180000, 
1.94852,-0.00456354,10,1,1028190000, 
1.94852,-0.00456354,10,1,1029190000, 
1.94852,-0.00456354,10,1,1030210000, 
1.94852,-0.00456354,10,1,1031240000, 
1.94852,-0.00456354,10,1,1032340000, 
1.94852,-0.00456354,10,1,1033200000, 
1.94852,-0.00456354,10,1,1034300000, 
1.94852,-0.00456354,10,1,1035240000, 
1.94758,-0.0045641,10,1,1036260000, 
1.94758,-0.0045641,10,1,1037240000, 
1.94758,-0.0045641,10,1,1038260000, 
1.94758,-0.0045641,10,1,1039280000, 
1.94758,-0.0045641,10,1,1040830000, 
1.94758,-0.0045641,10,1,1041180000, 
1.94758,-0.0045641,10,1,1042230000, 
1.94758,-0.0045641,10,1,1043290000, 
1.94758,-0.0045641,10,1,1044250000, 
1.94664,-0.00456466,10,1,1045260000, 
1.94664,-0.00456466,10,1,1046230000, 
1.94664,-0.00456466,10,1,1047270000, 
1.94664,-0.00456466,10,1,1048270000, 
1.94664,-0.00456466,10,1,1049250000, 
1.94664,-0.00456466,10,1,1050250000, 
1.94664,-0.00456466,10,1,1051260000, 
1.94664,-0.00456466,10,1,1052300000, 
1.94664,-0.00456466,10,1,1053320000, 
1.94664,-0.00456466,10,1,1054260000, 
1.94664,-0.00456466,10,1,1055250000, 
1.94664,-0.00456466,10,1,1056300000, 
1.94664,-0.00456466,10,1,1057260000, 
1.94664,-0.00456466,10,1,1058270000, 
1.9457,-0.00456523,10,1,1059250000, 
1.9457,-0.00456523,10,1,1060270000, 
1.9457,-0.00456523,10,1,1061300000, 
1.9457,-0.00456523,10,1,1062260000, 
1.9457,-0.00456523,10,1,1063290000, 
1.9457,-0.00456523,10,1,1064310000, 
1.9457,-0.00456523,10,1,1065220000, 
1.9457,-0.00456523,10,1,1066210000, 
1.9457,-0.00456523,10,1,1067360000, 
1.9457,-0.00456523,10,1,1068250000, 
1.9457,-0.00456523,10,1,1069270000, 
1.9457,-0.00456523,10,1,1070310000, 
1.9457,-0.00456523,10,1,1071260000, 
1.9457,-0.00456523,10,1,1072300000, 
1.9457,-0.00456523,10,1,1073280000, 
1.9457,-0.00456523,10,1,1074280000, 
1.9457,-0.00456523,10,1,1075280000, 
1.9457,-0.00456523,10,1,1076270000, 
1.9457,-0.00456523,10,1,1077240000, 
1.9457,-0.00456523,10,1,1078270000, 
1.94475,-0.00456579,10,1,1079250000, 
1.94475,-0.00456579,10,1,1080240000, 
1.94475,-0.00456579,10,1,1081230000, 
1.94475,-0.00456579,10,1,1082260000, 
1.94475,-0.00456579,10,1,1083270000, 
1.94475,-0.00456579,10,1,1084230000, 
1.94475,-0.00456579,10,1,1085270000, 
1.94475,-0.00456579,10,1,1086300000, 
1.94475,-0.00456579,10,1,1087320000, 
1.94475,-0.00456579,10,1,1088280000, 
1.94475,-0.00456579,10,1,1089280000, 
1.94475,-0.00456579,10,1,1090270000, 
1.94475,-0.00456579,10,1,1091240000, 
